wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
3,2,0,4,8,0,1,3,0,0.75,151,0.5,0,0.777777778,0.444444444,1,2,48.0,18,7.3333,0
21,1,0,8,32,18,4,4,19,0.825,841,1.0,1,0.0,0.380952381,0,0,38.47619048,17,3.2857,0
8,7,0,15,57,8,4,12,3,0.285714286,429,1.0,1,0.991389914,0.3,4,11,52.5,36,6.125,0
6,1,0,5,26,15,5,1,6,2.0,193,0.0,0,0.0,0.233333333,0,0,31.16666667,5,2.3333,0
20,1,0,23,79,102,7,19,8,0.771929825,1578,0.555555556,1,0.0,0.252631579,0,0,77.45,5,1.8,0
5,1,5,6,11,10,5,1,5,2.0,48,0.0,0,0.0,0.45,0,0,8.6,2,1.6,0
4,1,0,6,37,6,0,6,3,2.0,326,0.0,0,0.0,0.4375,0,0,80.5,19,5.75,0
3,2,0,12,16,1,3,10,2,1.0,123,0.0,1,0.9,0.5,1,2,38.0,1,0.6667,0
2,1,0,4,2,1,3,2,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
46,1,0,44,89,869,39,7,29,0.898412698,2089,0.071428571,2,0.0,0.084444444,1,1,44.10869565,14,2.587,0
32,1,0,25,114,496,16,17,14,2.0,1517,0.0,0,0.0,0.16796875,0,0,46.40625,7,1.5313,0
21,1,0,15,49,82,14,5,9,0.85625,658,0.6875,5,0.0,0.169312169,0,0,29.57142857,14,3.1905,0
5,6,18,21,16,10,21,3,4,0.5,56,1.0,1,0.995412844,0.44,0,0,10.0,1,0.6,0
4,2,0,4,17,6,2,3,4,2.0,86,0.0,0,0.928571429,0.6,1,1,20.5,2,1.0,0
15,5,21,24,33,71,22,2,13,0.696428571,437,1.0,0,0.979010495,0.466666667,0,0,27.86666667,2,1.1333,0
2,2,0,4,3,1,3,1,1,1.0,10,0.0,0,0.947368421,0.75,0,0,3.5,1,0.5,0
3,3,0,3,7,3,0,3,3,2.0,33,0.0,0,1.0,0.75,0,0,10.0,0,0.0,0
8,1,2,8,14,8,2,6,7,0.428571429,175,1.0,0,0.0,0.4375,0,0,20.75,11,3.125,0
8,6,0,9,25,16,8,2,5,0.285714286,105,1.0,0,0.9921875,0.35,1,2,12.0,2,1.0,0
1,1,0,2,1,0,2,0,0,2.0,196,0.0,0,0.0,0.0,0,0,156.0,0,0.0,0
164,1,0,138,378,12328,109,49,126,0.94432226,5866,0.679245283,11,0.0,0.08271474,0,0,34.44512195,57,3.4817,1
12,7,0,13,69,32,2,12,3,0.872727273,692,1.0,3,0.983508246,0.291666667,1,1,55.41666667,8,1.5,0
2,2,0,1,5,1,0,1,2,2.0,14,0.0,0,0.923076923,0.75,0,0,6.0,1,0.5,0
7,2,0,4,21,0,1,3,0,0.541666667,299,1.0,1,0.538461538,0.333333333,1,3,41.14285714,16,4.7143,0
5,2,0,5,22,0,1,4,0,0.125,206,1.0,0,0.7,0.35,1,3,39.8,11,4.0,0
4,1,0,2,7,0,1,1,3,0.222222222,62,1.0,0,0.0,0.666666667,0,0,13.75,3,1.75,0
5,1,0,7,5,10,7,1,5,2.0,5,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
10,1,3,20,22,43,14,9,10,0.888888889,164,0.0,1,0.0,0.4,0,0,15.3,5,1.6,0
17,5,0,21,76,76,10,17,3,0.785714286,496,1.0,5,0.97754491,0.205357143,2,5,27.76470588,11,2.0,0
61,5,0,65,218,1430,36,46,34,0.943421053,1885,0.552631579,8,0.918424754,0.128787879,3,12,29.27868852,22,2.4262,1
12,3,2,56,25,14,55,3,9,0.606060606,216,0.0,2,0.607142857,0.395833333,1,2,16.75,3,1.6667,0
14,2,0,5,39,19,3,2,9,0.794871795,306,0.333333333,0,0.551724138,0.410714286,1,2,20.64285714,6,1.9286,0
58,1,0,71,166,1341,58,23,45,0.804385965,1720,0.2,5,0.0,0.117647059,0,0,28.31034483,34,1.6552,0
15,2,0,9,59,7,7,3,8,0.775510204,519,0.857142857,1,0.842105263,0.375,1,6,33.13333333,5,1.8667,1
14,6,0,10,56,35,2,10,1,0.538461538,708,1.0,3,0.980938416,0.5,1,3,48.21428571,3,1.3571,0
4,1,1,4,12,6,3,1,4,0.666666667,37,1.0,1,0.0,0.5,0,0,8.0,1,0.75,0
25,5,0,39,156,134,26,23,15,0.766666667,936,0.7,5,0.965976331,0.172619048,1,2,36.04,29,3.04,0
15,7,0,8,87,71,4,8,3,0.776785714,726,1.0,1,0.979104478,0.24,0,0,46.86666667,12,2.0667,0
2,2,0,15,24,1,1,14,1,1.0,177,0.0,0,0.947368421,0.625,1,1,87.0,4,2.0,0
6,1,0,13,45,11,5,10,5,0.8,545,0.5,0,0.0,0.277777778,0,0,89.5,20,5.8333,1
3,7,0,5,27,3,1,5,3,1.0,111,1.0,0,0.996960486,0.666666667,0,0,35.66666667,1,0.6667,0
9,1,0,10,55,14,3,9,4,0.675,607,0.2,1,0.0,0.138888889,0,0,65.88888889,12,5.7778,1
3,2,0,5,11,0,1,4,0,0.0,87,0.0,1,0.777777778,0.444444444,1,2,27.33333333,7,3.0,0
2,1,0,2,4,1,2,0,2,2.0,55,0.0,0,0.0,0.5,0,0,26.5,5,2.5,0
5,1,0,4,33,0,0,4,4,0.375,161,1.0,0,0.0,0.25,0,0,30.8,3,1.6,0
13,6,0,10,68,42,2,10,1,0.796296296,512,1.0,5,0.982378855,0.5,3,5,37.69230769,9,2.1538,0
2,3,0,9,4,1,9,0,2,2.0,9,0.0,0,1.0,0.75,0,0,3.5,0,0.0,0
8,7,0,12,41,22,2,11,7,0.542857143,212,1.0,3,0.994206257,0.46875,1,1,24.875,8,1.5,0
6,2,0,7,15,5,6,2,5,0.866666667,68,0.333333333,0,0.428571429,0.4,1,1,9.333333333,1,0.6667,0
9,1,0,13,73,10,3,11,2,0.796875,922,0.958333333,4,0.0,0.25,0,0,98.77777778,14,2.6667,0
10,6,0,7,47,19,4,5,4,0.592592593,254,1.0,1,0.987860395,0.271428571,2,2,23.8,4,1.3,0
8,1,0,2,11,0,2,0,0,0.688311688,256,0.0,1,0.0,0.265625,0,0,29.625,12,2.75,0
10,2,0,11,36,13,4,8,9,0.694444444,291,0.75,1,0.829787234,0.377777778,2,2,27.7,4,1.7,0
2,2,0,2,5,1,0,2,2,2.0,74,0.0,0,0.888888889,0.625,0,0,36.0,9,4.5,0
5,1,0,2,17,4,1,1,3,0.5,137,1.0,0,0.0,0.5,0,0,25.6,3,2.0,0
2,2,0,6,9,1,1,5,1,1.0,32,1.0,0,0.954545455,0.75,0,0,14.5,2,1.0,0
53,1,0,100,145,1370,96,8,49,0.988461538,2291,0.0,0,0.0,0.076923077,0,0,42.13207547,22,4.8113,1
7,1,0,39,7,21,39,0,7,2.0,7,0.0,0,0.0,0.523809524,0,0,0.0,1,1.0,0
6,2,0,4,12,0,1,3,3,0.6,343,1.0,0,0.166666667,0.466666667,0,0,55.0,11,4.8333,0
2,1,0,19,4,1,18,1,1,1.0,72,0.0,0,0.0,1.0,0,0,24.0,0,0.0,0
2,2,0,10,7,1,1,9,1,1.0,79,0.0,0,0.947368421,0.625,1,1,38.0,1,0.5,0
1,4,0,22,2,0,22,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
12,2,0,13,61,20,11,3,11,0.787878788,435,0.888888889,0,0.388888889,0.361111111,0,0,34.5,16,3.6667,0
2,2,0,7,6,1,1,6,1,2.0,36,0.0,0,0.947368421,0.625,1,1,17.0,1,0.5,0
5,2,0,5,12,0,3,3,4,0.8,60,0.4,0,0.5,0.4375,1,1,10.0,1,0.6,0
10,7,0,9,67,19,4,9,3,0.711111111,375,1.0,1,0.986466165,0.26,0,0,36.0,3,1.6,0
6,1,0,3,11,9,1,3,5,0.488888889,135,1.0,3,0.0,0.333333333,0,0,20.0,6,1.6667,0
5,2,0,4,21,8,1,4,3,0.833333333,106,0.0,0,0.714285714,0.3,0,0,19.6,4,1.4,0
5,2,0,7,21,4,1,6,2,0.5,154,0.0,0,0.818181818,0.366666667,0,0,29.6,10,4.0,0
43,1,0,42,148,583,11,35,30,0.781746032,1738,0.916666667,4,0.0,0.098901099,0,0,39.13953488,26,2.7907,1
10,1,0,8,46,33,3,5,8,0.650793651,569,0.142857143,0,0.0,0.166666667,0,0,55.2,25,6.8,0
4,1,0,2,7,0,1,1,3,0.0,59,1.0,0,0.0,0.666666667,0,0,13.25,3,1.75,0
7,1,0,30,25,9,26,4,4,0.611111111,182,0.666666667,1,0.0,0.208333333,0,0,24.57142857,7,1.7143,0
47,2,1,41,109,1019,19,25,26,0.946488294,2547,0.461538462,2,0.14893617,0.230072464,1,2,52.91489362,11,1.766,0
1,2,0,3,2,0,1,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
6,2,0,4,22,3,1,3,0,1.0625,283,0.0,0,0.636363636,0.285714286,1,2,43.5,24,5.0,0
5,1,0,2,5,10,1,1,5,2.0,5,0.0,0,0.0,0.64,0,0,0.0,1,1.0,0
1,2,0,5,2,0,3,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
74,1,1,53,147,2353,41,20,48,0.913894325,1785,0.666666667,5,0.0,0.106979778,0,0,22.83783784,6,1.6486,1
12,2,0,5,34,42,1,5,8,0.818181818,188,1.0,1,0.541666667,0.273809524,1,4,14.08333333,4,1.5833,0
1,2,0,3,2,0,1,2,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
8,2,0,20,21,26,11,9,6,0.428571429,89,0.0,0,0.72,0.4375,1,1,10.0,1,0.875,0
11,2,0,5,34,41,1,5,4,0.91,321,0.6,0,0.795918367,0.272727273,1,1,27.27272727,7,1.6364,0
31,1,0,11,47,377,9,3,30,0.922807018,382,1.0,6,0.0,0.13030303,0,0,10.70967742,5,1.2258,0
11,1,0,2,14,49,2,1,11,0.8,50,1.0,1,0.0,0.454545455,0,0,3.363636364,1,0.9091,0
5,1,0,9,5,10,9,1,5,2.0,5,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
6,3,0,2,19,15,2,0,4,1.12,184,0.0,0,0.85,0.5,1,1,28.83333333,14,2.8333,0
10,2,0,11,38,0,7,4,10,0.656565657,611,0.090909091,1,0.272727273,0.266666667,0,0,59.0,12,5.1,1
15,1,0,16,81,47,4,15,7,0.767857143,651,0.75,0,0.0,0.157142857,0,0,42.13333333,15,3.4667,0
3,1,0,7,19,0,3,6,1,0.0,91,0.0,0,0.0,0.666666667,0,0,29.0,1,0.6667,0
2,1,0,3,8,0,1,2,0,0.0,51,1.0,0,0.0,0.833333333,0,0,24.0,2,1.0,0
41,5,0,41,143,560,28,29,28,0.904411765,1660,0.529411765,5,0.943641618,0.1,3,15,39.07317073,11,2.7805,1
8,5,0,5,33,0,4,1,8,0.571428571,419,1.0,0,0.989393939,0.625,0,0,51.0,12,3.375,0
3,7,0,5,10,1,2,4,2,0.5,41,1.0,0,0.99739922,0.4,1,1,12.33333333,1,0.6667,0
5,7,0,5,40,6,3,4,3,0.75,219,1.0,0,0.993939394,0.3,2,5,42.4,1,0.8,1
11,2,0,3,24,25,2,1,7,0.833333333,177,0.0,0,0.64,0.303030303,2,3,14.81818182,6,2.0,0
4,4,0,3,49,0,1,2,4,0.733333333,236,1.0,0,0.995377504,0.625,1,2,56.75,1,0.75,0
5,2,0,4,11,10,0,4,5,2.0,44,0.0,0,0.6,0.9,1,1,7.8,2,1.0,0
1,1,0,1,2,0,1,0,0,2.0,6,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
7,1,0,7,12,13,7,0,6,0.5,64,1.0,0,0.0,0.166666667,0,0,7.857142857,4,1.5714,0
22,7,0,8,85,187,4,7,7,0.761904762,698,1.0,1,0.97473997,0.185185185,3,5,30.18181818,5,1.0,0
8,2,0,17,25,4,4,14,2,0.482142857,252,0.0,4,0.72,0.45,1,1,29.5,4,1.375,0
24,5,0,24,96,88,15,16,15,0.788819876,463,1.0,3,0.965976331,0.158333333,1,4,18.0,9,1.5417,1
3,6,0,4,23,1,0,4,1,0.5,208,1.0,1,0.997019374,1.0,1,3,65.66666667,2,1.0,0
14,2,0,8,35,37,5,4,11,0.760683761,327,0.888888889,1,0.824324324,0.224489796,0,0,21.71428571,9,1.7857,0
8,1,13,15,9,12,13,2,0,0.761904762,65,1.0,2,0.0,0.354166667,0,0,6.75,3,1.25,0
18,2,1,12,72,97,2,10,11,0.880514706,1169,1.0,4,0.433333333,0.261904762,1,3,62.16666667,39,6.0,1
6,1,0,4,6,15,4,1,6,2.0,6,0.0,0,0.0,0.888888889,0,0,0.0,1,1.0,0
16,1,2,20,25,88,19,1,9,0.833333333,119,0.0,0,0.0,0.322916667,0,0,6.1875,5,1.0625,0
3,6,0,2,15,1,0,2,1,0.5,126,1.0,0,0.997019374,1.0,1,3,39.0,1,0.6667,0
51,1,0,5,67,51,1,4,7,0.7648,7191,0.16,1,0.0,0.4,0,0,139.5098039,167,8.902,0
7,1,0,7,10,0,7,1,2,0.625,64,1.0,1,0.0,0.428571429,0,0,7.571428571,2,1.1429,0
0,1,0,1,0,0,1,0,0,2.0,179,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
6,6,0,8,38,0,4,5,3,0.68,253,0.4,0,0.994993742,0.32,2,11,40.33333333,8,2.5,0
12,2,0,7,36,36,1,7,8,0.865612648,504,1.0,4,0.541666667,0.319444444,1,3,39.08333333,14,3.6667,0
5,6,0,4,22,4,1,4,1,0.3125,450,1.0,4,0.994056464,0.5,1,3,85.8,5,1.6,0
4,2,0,4,8,4,1,3,0,0.666666667,55,1.0,0,0.7,0.375,1,2,12.25,6,2.0,0
29,6,2,26,94,240,23,6,15,0.790816327,621,1.0,1,0.969400245,0.221674877,3,7,20.17241379,15,2.4483,0
8,6,0,15,45,12,8,7,5,0.726190476,339,0.25,1,0.991428571,0.242857143,2,3,39.875,9,3.0,0
11,2,0,8,31,0,4,5,7,0.55,178,0.0,0,0.615384615,0.363636364,1,2,15.0,4,1.9091,0
13,2,0,9,40,28,2,7,10,0.666666667,418,0.333333333,1,0.571428571,0.333333333,1,1,30.92307692,5,2.2308,1
16,3,0,10,56,50,3,8,13,0.76,524,0.6,0,0.729166667,0.18,3,7,31.4375,15,3.5625,0
6,1,0,1,6,15,1,0,6,2.0,6,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
4,2,0,21,12,0,11,11,2,0.0,169,0.0,0,0.857142857,0.583333333,1,1,41.0,1,0.75,0
1,1,0,35,1,0,35,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,2,0,13,14,6,4,9,2,2.0,113,0.0,0,0.857142857,0.6,1,1,27.25,1,0.75,0
7,1,13,42,16,9,42,1,7,0.333333333,62,1.0,0,0.0,0.428571429,0,0,7.714285714,1,0.7143,0
14,7,0,7,55,67,3,7,4,0.888888889,357,0.888888889,1,0.980568012,0.285714286,0,0,23.85714286,3,1.0714,0
39,7,0,30,173,511,9,28,8,0.814912281,1973,0.9,5,0.946608947,0.172932331,3,4,48.82051282,15,2.359,0
2,1,0,8,2,1,8,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
12,5,0,19,68,36,6,18,0,0.690909091,437,1.0,1,0.983433735,0.3,0,0,35.0,6,1.8333,0
17,1,0,9,31,48,5,7,11,0.710227273,507,1.0,8,0.0,0.218487395,0,0,28.17647059,8,2.8235,0
4,5,0,7,17,0,5,5,2,0.5,61,1.0,1,0.995856354,0.416666667,0,0,13.75,2,1.0,0
8,2,0,28,64,28,0,28,6,2.0,437,0.0,0,0.363636364,0.375,0,0,53.625,1,0.875,0
7,1,1,3,8,21,1,2,7,2.0,16,0.0,0,0.0,0.80952381,0,0,1.285714286,1,0.8571,0
3,2,0,4,5,3,1,3,0,2.0,20,0.0,0,0.777777778,0.466666667,1,2,5.666666667,1,0.6667,0
4,2,0,4,9,0,1,3,0,0.444444444,80,1.0,0,0.7,0.357142857,1,2,18.25,5,1.75,0
11,7,0,11,64,29,2,10,4,0.814285714,397,1.0,0,0.984984985,0.363636364,0,0,34.45454545,4,1.3636,0
118,1,0,13,180,6075,12,1,27,0.921125975,5189,0.717391304,1,0.0,0.138067061,0,0,42.19491525,9,1.5678,0
26,1,0,53,81,217,45,16,19,0.896666667,413,0.833333333,3,0.0,0.108571429,0,0,14.42307692,8,1.6538,0
9,1,0,2,17,2,1,1,6,0.678571429,234,1.0,0,0.0,1.0,0,0,24.22222222,5,2.8889,0
13,1,0,16,40,72,12,7,3,0.869047619,583,0.0,2,0.0,0.21875,0,0,43.30769231,32,3.9231,0
35,1,1,21,77,535,11,13,20,0.876470588,652,0.9,1,0.0,0.125490196,0,0,17.34285714,5,1.5714,0
5,2,0,5,12,0,2,3,0,0.375,127,1.0,0,0.636363636,0.3,1,2,24.0,4,1.6,0
23,1,0,6,57,41,2,5,7,0.935992579,1260,0.306122449,10,0.0,0.222727273,0,0,51.65217391,12,3.0435,0
2,2,0,10,12,1,1,9,1,1.0,67,0.0,0,0.947368421,0.625,1,1,31.0,1,0.5,0
6,8,0,10,26,13,1,9,4,0.8,177,1.0,1,0.997028232,0.5,1,2,28.33333333,7,1.3333,0
1,1,0,1,2,0,1,0,0,2.0,6,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
18,2,0,14,80,153,6,10,18,1.058823529,591,0.0,0,0.696428571,0.409722222,2,3,31.77777778,8,2.7778,1
3,1,0,11,21,3,1,11,1,2.0,117,0.0,0,0.0,0.555555556,0,0,38.0,15,5.6667,0
19,1,38,62,30,147,57,8,18,0.904761905,242,0.428571429,5,0.0,0.268518519,0,0,11.36842105,6,1.5789,0
7,1,0,0,48,21,0,0,3,2.0,334,0.0,0,0.0,0.257142857,0,0,46.71428571,3,1.2857,0
3,2,0,9,16,0,2,7,2,0.5,146,0.5,2,0.5,0.75,0,0,47.0,10,3.3333,0
7,1,0,8,28,0,2,6,0,0.0,246,1.0,0,0.0,0.404761905,0,0,34.0,3,2.2857,0
3,1,0,8,22,3,1,8,3,2.0,101,0.0,0,0.0,0.666666667,0,0,32.66666667,5,2.0,0
2,1,0,2,2,1,2,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
12,1,0,15,38,20,10,8,1,0.666666667,235,1.0,0,0.0,0.202380952,0,0,18.33333333,8,2.0833,1
3,4,0,10,9,1,5,5,3,0.0,44,0.0,0,0.95,0.6,1,1,13.33333333,2,0.6667,0
2,2,0,7,7,1,1,6,1,2.0,32,0.0,0,0.947368421,0.625,1,1,15.0,1,0.5,0
2,2,0,10,10,1,1,9,2,2.0,41,0.0,0,0.947368421,0.625,1,1,19.5,1,0.5,0
2,1,2,6,4,1,4,2,2,1.0,11,1.0,1,0.0,0.666666667,0,0,4.0,1,0.5,1
5,2,0,5,13,4,3,3,4,0.875,52,0.25,0,0.5,0.5,1,1,8.6,1,0.6,0
2,2,0,9,7,1,1,8,2,2.0,24,0.0,0,0.947368421,0.625,1,1,11.0,1,0.5,0
18,1,0,32,51,75,31,1,16,0.955882353,491,0.916666667,0,0.0,0.058823529,0,0,25.61111111,8,2.4444,1
5,2,0,12,35,6,1,11,1,0.625,221,0.0,0,0.818181818,0.4,1,1,42.8,1,0.8,0
4,6,0,2,21,0,0,2,2,0.555555556,242,1.0,0,0.997019374,1.0,2,4,58.0,6,2.0,0
23,1,0,20,93,105,9,17,10,0.857575758,700,0.8,3,0.0,0.217391304,0,0,28.7826087,8,2.087,1
3,2,0,4,8,0,1,3,0,0.5,77,1.0,0,0.777777778,0.444444444,1,2,24.0,5,2.0,0
5,1,0,11,35,0,4,8,0,0.8,210,0.0,0,0.0,0.466666667,0,0,40.0,5,1.8,0
10,4,0,16,25,23,11,6,10,0.5,135,0.0,0,0.764705882,0.328571429,1,2,12.3,2,1.1,0
11,2,0,5,28,31,1,5,7,0.811111111,240,1.0,1,0.565217391,0.333333333,1,3,20.0,10,2.4545,0
4,2,0,10,8,4,4,6,2,0.666666667,37,0.0,0,0.857142857,0.5,0,0,8.0,2,1.0,0
2,3,0,9,16,1,1,9,2,2.0,113,0.0,0,0.933333333,0.583333333,0,0,55.5,9,4.5,0
4,3,0,1,8,4,1,0,4,1.0,82,0.0,0,0.857142857,0.35,2,2,18.5,1,0.75,0
18,1,0,16,55,0,11,8,13,0.647058824,687,1.0,0,0.0,0.426470588,0,0,36.88888889,12,2.5,1
6,6,0,4,36,1,1,4,1,0.8875,464,0.6875,0,0.992581602,0.5,3,5,73.66666667,7,2.1667,0
4,1,0,26,29,6,25,1,3,2.0,213,0.0,0,0.0,0.291666667,0,0,52.25,15,4.75,0
5,2,2,22,6,10,17,5,5,2.0,26,0.0,0,0.636363636,0.9,0,0,4.2,1,0.8,0
5,1,1,14,13,10,4,10,5,1.0,34,1.0,1,0.0,0.292307692,0,0,5.6,1,0.8,0
51,4,0,22,125,1041,10,17,41,0.948333333,1243,0.833333333,6,0.92816092,0.100490196,3,20,22.66666667,30,2.1569,0
2,2,0,11,11,1,5,6,1,2.0,53,0.0,0,0.944444444,0.625,0,0,25.5,1,0.5,0
89,2,0,141,269,3550,119,43,66,0.961229947,2699,0.588235294,2,0.570731707,0.103620474,1,10,28.94382022,35,3.2135,0
2,2,0,7,7,1,1,6,1,2.0,32,0.0,0,0.944444444,0.625,1,1,15.0,1,0.5,0
4,1,0,2,15,0,1,1,3,0.333333333,54,1.0,0,0.0,0.75,0,0,12.25,4,1.5,0
9,1,3,16,14,28,16,2,8,0.916666667,50,0.333333333,1,0.0,0.296296296,1,1,4.222222222,3,1.1111,0
11,4,0,0,26,55,0,0,11,1.1,173,1.0,0,0.886075949,0.257575758,1,1,14.63636364,4,1.4545,0
7,1,0,8,15,1,4,4,7,0.416666667,62,1.0,0,0.0,0.523809524,0,0,7.571428571,3,1.2857,0
8,1,0,6,8,28,6,0,8,2.0,8,0.0,0,0.0,0.325,0,0,0.0,1,1.0,0
4,1,0,4,9,0,4,0,3,0.555555556,49,1.0,0,0.0,0.555555556,0,0,10.5,2,0.75,0
9,2,4,16,56,24,6,11,3,1.0625,601,0.3,3,0.428571429,0.174603175,0,0,63.55555556,1,0.8889,0
18,2,0,6,36,153,1,5,18,1.058823529,84,0.0,0,0.5,0.268518519,1,5,3.611111111,1,0.9444,0
3,1,0,7,3,3,5,3,3,2.0,3,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
22,1,0,34,114,219,1,33,6,0.962406015,2003,0.0,5,0.0,0.159090909,0,0,89.18181818,18,5.4545,0
5,1,0,7,5,10,7,1,5,2.0,5,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
4,1,0,3,12,0,1,2,4,0.0,37,1.0,0,0.0,0.5,0,0,8.0,1,0.75,0
4,2,0,4,6,2,1,3,4,0.666666667,26,1.0,0,0.5,0.4375,0,0,5.0,1,0.75,0
8,1,0,16,17,22,16,0,4,1.0,160,0.0,0,0.0,0.5,0,0,18.5,8,2.125,0
1,1,0,12,2,0,10,2,1,2.0,16,0.0,1,0.0,1.0,0,0,12.0,0,0.0,0
5,1,1,3,6,10,1,2,5,2.0,12,0.0,0,0.0,0.733333333,0,0,1.4,1,0.8,0
5,2,0,4,25,2,1,3,4,0.416666667,301,1.0,0,0.25,0.44,0,0,58.6,28,6.4,0
43,1,4,52,116,805,40,23,35,0.977513228,962,0.277777778,0,0.0,0.215873016,0,0,20.95348837,7,1.4884,0
2,2,0,1,4,1,0,1,1,2.0,14,0.0,0,0.8,0.666666667,1,1,6.0,1,0.5,0
3,1,0,4,4,3,4,0,3,1.4375,23,0.0,2,0.0,0.5,0,0,4.0,2,1.0,0
4,1,0,3,22,6,2,2,2,2.0,105,0.0,0,0.0,0.666666667,0,0,25.25,4,2.0,0
17,1,0,5,27,10,1,4,15,0.6796875,709,1.0,1,0.0,0.388235294,0,0,40.23529412,17,3.5294,0
6,1,0,3,20,0,3,3,4,0.6,120,0.666666667,1,0.0,0.416666667,0,0,18.5,3,1.6667,0
75,1,2,58,156,2419,46,20,49,0.912483912,1888,0.666666667,5,0.0,0.106821107,0,0,23.89333333,6,1.72,0
5,7,0,11,57,0,2,9,2,0.0,438,1.0,1,0.995061728,0.44,4,10,86.4,21,8.4,0
59,1,0,73,163,1389,60,23,47,0.800862069,1844,0.25,5,0.0,0.117647059,0,0,29.91525424,25,1.4915,0
7,3,0,16,73,1,1,16,2,2.0,828,0.0,0,0.7,0.238095238,1,1,117.2857143,6,1.5714,0
4,3,0,10,43,4,1,10,2,2.0,405,0.0,0,0.823529412,0.375,1,1,100.25,26,7.75,0
13,1,0,2,13,78,2,0,13,2.0,13,0.0,0,0.0,0.430769231,0,0,0.0,1,1.0,0
14,1,0,9,63,0,4,6,1,0.269230769,721,0.5,1,0.0,0.30952381,0,0,50.35714286,19,4.1429,0
17,5,0,28,105,100,17,25,2,0.909722222,590,1.0,3,0.976083707,0.215686275,0,0,33.17647059,2,1.0,0
4,1,0,7,54,4,1,7,3,1.0,318,1.0,0,0.0,0.5,0,0,77.75,9,4.5,0
25,1,1,9,60,62,6,6,19,0.729166667,496,1.0,1,0.0,0.205714286,0,0,18.6,6,1.92,0
19,1,0,17,56,157,2,17,7,0.977777778,401,1.0,2,0.0,0.342105263,0,0,19.57894737,12,2.8947,0
22,1,3,24,47,231,19,9,18,1.0,322,0.0,1,0.0,0.227272727,0,0,13.59090909,5,1.6818,0
33,1,4,47,67,444,41,10,31,0.929166667,529,0.2,0,0.0,0.215909091,0,0,14.57575758,9,1.8182,0
16,1,0,167,55,58,166,2,8,0.873684211,485,0.631578947,1,0.0,0.161904762,0,0,28.125,7,2.3125,0
4,1,0,3,5,6,1,2,3,1.0,15,0.0,1,0.0,0.533333333,0,0,2.5,1,0.5,0
13,2,0,5,35,6,3,2,9,0.333333333,281,1.0,0,0.571428571,0.564102564,1,2,20.53846154,4,1.8462,0
3,1,0,13,4,3,12,3,2,1.0,16,0.0,2,0.0,0.666666667,0,0,3.666666667,1,0.6667,0
7,7,1,7,41,21,3,5,6,2.0,220,0.0,0,0.995447648,0.5,2,2,30.42857143,1,0.4286,0
2,2,0,10,7,1,1,9,1,1.0,79,0.0,0,0.944444444,0.625,1,1,38.0,1,0.5,0
1,5,0,10,10,0,1,10,1,2.0,23,0.0,0,1.0,1.0,0,0,22.0,0,0.0,0
2,1,0,3,3,0,1,2,2,0.0,12,1.0,1,0.0,0.75,0,0,4.5,1,0.5,0
2,5,0,4,24,0,2,2,0,0.333333333,148,1.0,1,0.998470948,0.75,0,0,71.5,4,2.0,0
5,2,0,12,35,6,1,11,1,0.625,221,0.0,0,0.80952381,0.4,1,1,42.8,1,0.8,0
2,1,0,5,2,1,5,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
8,6,0,6,31,20,3,5,1,0.761904762,121,0.666666667,1,0.991111111,0.428571429,4,12,13.75,1,0.75,0
5,2,0,11,10,2,5,6,3,0.625,128,0.25,0,0.80952381,0.44,1,1,23.8,3,1.6,0
21,5,0,20,99,130,6,19,5,0.816666667,596,1.0,3,0.971181556,0.323809524,2,5,26.66666667,10,1.7143,0
8,1,0,15,43,14,6,11,7,0.821428571,378,1.0,1,0.0,0.357142857,0,0,45.75,16,2.875,0
10,1,0,28,37,45,26,2,9,2.0,218,0.0,0,0.0,0.17,0,0,20.8,9,2.5,0
12,2,0,5,72,0,1,5,11,0.563636364,525,1.0,1,0.266666667,0.285714286,1,1,42.33333333,6,2.5833,0
13,2,0,1,20,30,1,1,9,0.805555556,115,1.0,0,0.571428571,0.269230769,0,0,7.384615385,2,1.0769,0
